id;valeur;exercice_id;commune_id;indicateur_id;modalite_id;created_by;created_date;last_modified_by;last_modified_date
26442;55.29999923706055;1151;297;1256;;admin;2019-12-12 16:30:51.917;admin;2019-12-12 16:30:51.917
26443;0.0;1151;297;1258;;admin;2019-12-12 16:30:51.931;admin;2019-12-12 16:30:51.931
26444;91.9000015258789;1151;297;1259;;admin;2019-12-12 16:30:51.944;admin;2019-12-12 16:30:51.944
26445;85.7;1151;297;1257;;admin;2019-12-12 16:30:51.957;admin;2019-12-12 16:30:51.957
26446;12.199999809265137;1151;297;1260;;admin;2019-12-12 16:30:51.97;admin;2019-12-12 16:30:51.97
26447;87.0;1151;297;1254;;admin;2019-12-12 16:30:51.984;admin;2019-12-12 16:30:51.984
26448;43.5;1151;297;1255;;admin;2019-12-12 16:30:51.997;admin;2019-12-12 16:30:51.997
26449;12.399999618530273;1151;171;1252;;admin;2019-12-12 16:30:52.332;admin;2019-12-12 16:30:52.332
26450;3.5;1151;171;1253;;admin;2019-12-12 16:30:52.347;admin;2019-12-12 16:30:52.347
26651;71.69999694824219;1151;171;1256;;admin;2019-12-12 16:30:52.36;admin;2019-12-12 16:30:52.36
26652;0.0;1151;171;1258;;admin;2019-12-12 16:30:52.374;admin;2019-12-12 16:30:52.374
26653;86.0;1151;171;1259;;admin;2019-12-12 16:30:52.387;admin;2019-12-12 16:30:52.387
26654;78.4;1151;171;1257;;admin;2019-12-12 16:30:52.402;admin;2019-12-12 16:30:52.402
26655;90.0999984741211;1151;171;1260;;admin;2019-12-12 16:30:52.415;admin;2019-12-12 16:30:52.415
26656;62.5;1151;171;1254;;admin;2019-12-12 16:30:52.428;admin;2019-12-12 16:30:52.428
26657;12.5;1151;171;1255;;admin;2019-12-12 16:30:52.44;admin;2019-12-12 16:30:52.44
26658;-42.400001525878906;1151;216;1252;;admin;2019-12-12 16:30:52.775;admin;2019-12-12 16:30:52.775
26659;50.400001525878906;1151;216;1253;;admin;2019-12-12 16:30:52.788;admin;2019-12-12 16:30:52.788
26660;66.30000305175781;1151;216;1256;;admin;2019-12-12 16:30:52.803;admin;2019-12-12 16:30:52.803
26661;0.0;1151;216;1258;;admin;2019-12-12 16:30:52.82;admin;2019-12-12 16:30:52.82
26662;82.30000305175781;1151;216;1259;;admin;2019-12-12 16:30:52.837;admin;2019-12-12 16:30:52.837
26663;91.0;1151;216;1257;;admin;2019-12-12 16:30:52.853;admin;2019-12-12 16:30:52.853
26664;48.29999923706055;1151;216;1260;;admin;2019-12-12 16:30:52.87;admin;2019-12-12 16:30:52.87
26665;76.9000015258789;1151;216;1254;;admin;2019-12-12 16:30:52.884;admin;2019-12-12 16:30:52.884
26666;53.79999923706055;1151;216;1255;;admin;2019-12-12 16:30:52.897;admin;2019-12-12 16:30:52.897
26667;-12.800000190734863;1151;278;1252;;admin;2019-12-12 16:30:53.253;admin;2019-12-12 16:30:53.253
26668;364.0;1151;278;1253;;admin;2019-12-12 16:30:53.266;admin;2019-12-12 16:30:53.266
26669;128.1999969482422;1151;278;1256;;admin;2019-12-12 16:30:53.28;admin;2019-12-12 16:30:53.28
26670;0.0;1151;278;1258;;admin;2019-12-12 16:30:53.294;admin;2019-12-12 16:30:53.294
26671;76.19999694824219;1151;278;1259;;admin;2019-12-12 16:30:53.309;admin;2019-12-12 16:30:53.309
26672;150.9;1151;278;1257;;admin;2019-12-12 16:30:53.323;admin;2019-12-12 16:30:53.323
26673;50.70000076293945;1151;278;1260;;admin;2019-12-12 16:30:53.336;admin;2019-12-12 16:30:53.336
26674;80.0;1151;278;1254;;admin;2019-12-12 16:30:53.353;admin;2019-12-12 16:30:53.353
26675;60.0;1151;278;1255;;admin;2019-12-12 16:30:53.373;admin;2019-12-12 16:30:53.373
26676;-9.899999618530273;1151;86;1252;;admin;2019-12-12 16:30:53.726;admin;2019-12-12 16:30:53.726
26677;13.600000381469727;1151;86;1253;;admin;2019-12-12 16:30:53.739;admin;2019-12-12 16:30:53.739
26678;91.9000015258789;1151;86;1256;;admin;2019-12-12 16:30:53.753;admin;2019-12-12 16:30:53.753
26679;0.0;1151;86;1258;;admin;2019-12-12 16:30:53.768;admin;2019-12-12 16:30:53.768
26680;54.400001525878906;1151;86;1259;;admin;2019-12-12 16:30:53.781;admin;2019-12-12 16:30:53.781
26681;91.4;1151;86;1257;;admin;2019-12-12 16:30:53.793;admin;2019-12-12 16:30:53.793
26682;11.300000190734863;1151;86;1260;;admin;2019-12-12 16:30:53.807;admin;2019-12-12 16:30:53.807
26683;100.0;1151;86;1254;;admin;2019-12-12 16:30:53.82;admin;2019-12-12 16:30:53.82
26684;30.0;1151;86;1255;;admin;2019-12-12 16:30:53.834;admin;2019-12-12 16:30:53.834
26685;-1.399999976158142;1151;303;1252;;admin;2019-12-12 16:30:54.18;admin;2019-12-12 16:30:54.18
26686;1.5;1151;303;1253;;admin;2019-12-12 16:30:54.194;admin;2019-12-12 16:30:54.194
26687;64.0999984741211;1151;303;1256;;admin;2019-12-12 16:30:54.208;admin;2019-12-12 16:30:54.208
26688;0.0;1151;303;1258;;admin;2019-12-12 16:30:54.221;admin;2019-12-12 16:30:54.221
26689;84.5999984741211;1151;303;1259;;admin;2019-12-12 16:30:54.235;admin;2019-12-12 16:30:54.235
26690;79.7;1151;303;1257;;admin;2019-12-12 16:30:54.253;admin;2019-12-12 16:30:54.253
26691;276.20001220703125;1151;303;1260;;admin;2019-12-12 16:30:54.268;admin;2019-12-12 16:30:54.268
26692;94.69999694824219;1151;303;1254;;admin;2019-12-12 16:30:54.286;admin;2019-12-12 16:30:54.286
26693;36.79999923706055;1151;303;1255;;admin;2019-12-12 16:30:54.303;admin;2019-12-12 16:30:54.303
26694;3.0999999046325684;1151;245;1252;;admin;2019-12-12 16:30:54.672;admin;2019-12-12 16:30:54.672
26695;0.4000000059604645;1151;245;1253;;admin;2019-12-12 16:30:54.686;admin;2019-12-12 16:30:54.686
26696;77.5999984741211;1151;245;1256;;admin;2019-12-12 16:30:54.704;admin;2019-12-12 16:30:54.704
26697;57.099998474121094;1151;245;1258;;admin;2019-12-12 16:30:54.721;admin;2019-12-12 16:30:54.721
26698;72.4000015258789;1151;245;1259;;admin;2019-12-12 16:30:54.735;admin;2019-12-12 16:30:54.735
26699;86.4;1151;245;1257;;admin;2019-12-12 16:30:54.753;admin;2019-12-12 16:30:54.753
26700;26.200000762939453;1151;245;1260;;admin;2019-12-12 16:30:54.768;admin;2019-12-12 16:30:54.768
26951;88.9000015258789;1151;245;1254;;admin;2019-12-12 16:30:54.781;admin;2019-12-12 16:30:54.781
26952;55.599998474121094;1151;245;1255;;admin;2019-12-12 16:30:54.795;admin;2019-12-12 16:30:54.795
26953;6.199999809265137;1151;178;1252;;admin;2019-12-12 16:30:55.155;admin;2019-12-12 16:30:55.155
26954;29.600000381469727;1151;178;1253;;admin;2019-12-12 16:30:55.169;admin;2019-12-12 16:30:55.169
26955;90.5999984741211;1151;178;1256;;admin;2019-12-12 16:30:55.184;admin;2019-12-12 16:30:55.184
26956;80.0;1151;178;1258;;admin;2019-12-12 16:30:55.197;admin;2019-12-12 16:30:55.197
26957;76.5;1151;178;1259;;admin;2019-12-12 16:30:55.21;admin;2019-12-12 16:30:55.21
26958;93.2;1151;178;1257;;admin;2019-12-12 16:30:55.224;admin;2019-12-12 16:30:55.224
26959;38.099998474121094;1151;178;1260;;admin;2019-12-12 16:30:55.237;admin;2019-12-12 16:30:55.237
26960;95.0;1151;178;1254;;admin;2019-12-12 16:30:55.253;admin;2019-12-12 16:30:55.253
26961;75.0;1151;178;1255;;admin;2019-12-12 16:30:55.269;admin;2019-12-12 16:30:55.269
26962;-13.100000381469727;1151;220;1252;;admin;2019-12-12 16:30:55.636;admin;2019-12-12 16:30:55.636
26963;12.199999809265137;1151;220;1253;;admin;2019-12-12 16:30:55.653;admin;2019-12-12 16:30:55.653
26964;77.19999694824219;1151;220;1256;;admin;2019-12-12 16:30:55.668;admin;2019-12-12 16:30:55.668
26965;0.0;1151;220;1258;;admin;2019-12-12 16:30:55.682;admin;2019-12-12 16:30:55.682
26966;34.29999923706055;1151;220;1259;;admin;2019-12-12 16:30:55.696;admin;2019-12-12 16:30:55.696
26967;91.4;1151;220;1257;;admin;2019-12-12 16:30:55.711;admin;2019-12-12 16:30:55.711
26968;28.200000762939453;1151;220;1260;;admin;2019-12-12 16:30:55.725;admin;2019-12-12 16:30:55.725
26969;100.0;1151;220;1254;;admin;2019-12-12 16:30:55.739;admin;2019-12-12 16:30:55.739
26970;70.0;1151;220;1255;;admin;2019-12-12 16:30:55.754;admin;2019-12-12 16:30:55.754
26971;-10.5;1151;235;1252;;admin;2019-12-12 16:30:56.118;admin;2019-12-12 16:30:56.118
26972;11.300000190734863;1151;235;1253;;admin;2019-12-12 16:30:56.134;admin;2019-12-12 16:30:56.134
26973;51.5;1151;235;1256;;admin;2019-12-12 16:30:56.153;admin;2019-12-12 16:30:56.153
26974;12.5;1151;235;1258;;admin;2019-12-12 16:30:56.171;admin;2019-12-12 16:30:56.171
26975;45.599998474121094;1151;235;1259;;admin;2019-12-12 16:30:56.186;admin;2019-12-12 16:30:56.186
26976;100.8;1151;235;1257;;admin;2019-12-12 16:30:56.203;admin;2019-12-12 16:30:56.203
26977;31.200000762939453;1151;235;1260;;admin;2019-12-12 16:30:56.218;admin;2019-12-12 16:30:56.218
26978;76.0;1151;235;1254;;admin;2019-12-12 16:30:56.234;admin;2019-12-12 16:30:56.234
26979;40.0;1151;235;1255;;admin;2019-12-12 16:30:56.253;admin;2019-12-12 16:30:56.253
26980;-0.4000000059604645;1151;343;1252;;admin;2019-12-12 16:30:56.613;admin;2019-12-12 16:30:56.613
26981;9.699999809265137;1151;343;1253;;admin;2019-12-12 16:30:56.628;admin;2019-12-12 16:30:56.628
26982;65.5999984741211;1151;343;1256;;admin;2019-12-12 16:30:56.645;admin;2019-12-12 16:30:56.645
26983;33.29999923706055;1151;343;1258;;admin;2019-12-12 16:30:56.661;admin;2019-12-12 16:30:56.661
26984;90.19999694824219;1151;343;1259;;admin;2019-12-12 16:30:56.675;admin;2019-12-12 16:30:56.675
26985;36.4;1151;343;1257;;admin;2019-12-12 16:30:56.69;admin;2019-12-12 16:30:56.69
26986;30.0;1151;343;1260;;admin;2019-12-12 16:30:56.704;admin;2019-12-12 16:30:56.704
26987;84.19999694824219;1151;343;1254;;admin;2019-12-12 16:30:56.719;admin;2019-12-12 16:30:56.719
26988;15.800000190734863;1151;343;1255;;admin;2019-12-12 16:30:56.735;admin;2019-12-12 16:30:56.735
26989;2.299999952316284;1151;104;1252;;admin;2019-12-12 16:30:57.12;admin;2019-12-12 16:30:57.12
26990;262.29998779296875;1151;104;1253;;admin;2019-12-12 16:30:57.135;admin;2019-12-12 16:30:57.135
26991;111.9000015258789;1151;104;1256;;admin;2019-12-12 16:30:57.153;admin;2019-12-12 16:30:57.153
26992;0.0;1151;104;1258;;admin;2019-12-12 16:30:57.168;admin;2019-12-12 16:30:57.168
26993;65.9000015258789;1151;104;1259;;admin;2019-12-12 16:30:57.183;admin;2019-12-12 16:30:57.183
26994;127.9;1151;104;1257;;admin;2019-12-12 16:30:57.198;admin;2019-12-12 16:30:57.198
26995;3.5999999046325684;1151;104;1260;;admin;2019-12-12 16:30:57.212;admin;2019-12-12 16:30:57.212
26996;100.0;1151;104;1254;;admin;2019-12-12 16:30:57.226;admin;2019-12-12 16:30:57.226
26997;30.0;1151;104;1255;;admin;2019-12-12 16:30:57.239;admin;2019-12-12 16:30:57.239
26998;2.299999952316284;1151;141;1252;;admin;2019-12-12 16:30:57.607;admin;2019-12-12 16:30:57.607
26999;2.200000047683716;1151;141;1253;;admin;2019-12-12 16:30:57.621;admin;2019-12-12 16:30:57.621
27000;62.20000076293945;1151;141;1256;;admin;2019-12-12 16:30:57.636;admin;2019-12-12 16:30:57.636
27201;57.099998474121094;1151;141;1258;;admin;2019-12-12 16:30:57.653;admin;2019-12-12 16:30:57.653
27202;91.9000015258789;1151;141;1259;;admin;2019-12-12 16:30:57.667;admin;2019-12-12 16:30:57.667
27203;79.6;1151;141;1257;;admin;2019-12-12 16:30:57.681;admin;2019-12-12 16:30:57.681
27204;14.0;1151;141;1260;;admin;2019-12-12 16:30:57.696;admin;2019-12-12 16:30:57.696
27205;85.69999694824219;1151;141;1254;;admin;2019-12-12 16:30:57.71;admin;2019-12-12 16:30:57.71
27206;42.900001525878906;1151;141;1255;;admin;2019-12-12 16:30:57.725;admin;2019-12-12 16:30:57.725
27207;-6.699999809265137;1151;150;1252;;admin;2019-12-12 16:30:58.089;admin;2019-12-12 16:30:58.089
27208;1.399999976158142;1151;150;1253;;admin;2019-12-12 16:30:58.104;admin;2019-12-12 16:30:58.104
27209;114.80000305175781;1151;150;1256;;admin;2019-12-12 16:30:58.119;admin;2019-12-12 16:30:58.119
27210;0.0;1151;150;1258;;admin;2019-12-12 16:30:58.133;admin;2019-12-12 16:30:58.133
27211;76.5;1151;150;1259;;admin;2019-12-12 16:30:58.155;admin;2019-12-12 16:30:58.155
27212;113.6;1151;150;1257;;admin;2019-12-12 16:30:58.172;admin;2019-12-12 16:30:58.172
27213;22.100000381469727;1151;150;1260;;admin;2019-12-12 16:30:58.189;admin;2019-12-12 16:30:58.189
27214;80.0;1151;150;1254;;admin;2019-12-12 16:30:58.205;admin;2019-12-12 16:30:58.205
27215;70.0;1151;150;1255;;admin;2019-12-12 16:30:58.222;admin;2019-12-12 16:30:58.222
27216;3.5999999046325684;1151;246;1252;;admin;2019-12-12 16:30:58.615;admin;2019-12-12 16:30:58.615
27217;10.0;1151;246;1253;;admin;2019-12-12 16:30:58.63;admin;2019-12-12 16:30:58.63
27218;65.9000015258789;1151;246;1256;;admin;2019-12-12 16:30:58.647;admin;2019-12-12 16:30:58.647
27219;0.0;1151;246;1258;;admin;2019-12-12 16:30:58.663;admin;2019-12-12 16:30:58.663
27220;94.5999984741211;1151;246;1259;;admin;2019-12-12 16:30:58.679;admin;2019-12-12 16:30:58.679
27221;95.7;1151;246;1257;;admin;2019-12-12 16:30:58.694;admin;2019-12-12 16:30:58.694
27222;14.5;1151;246;1260;;admin;2019-12-12 16:30:58.71;admin;2019-12-12 16:30:58.71
27223;66.69999694824219;1151;246;1254;;admin;2019-12-12 16:30:58.724;admin;2019-12-12 16:30:58.724
27224;55.599998474121094;1151;246;1255;;admin;2019-12-12 16:30:58.738;admin;2019-12-12 16:30:58.738
27225;-6.800000190734863;1151;350;1252;;admin;2019-12-12 16:30:59.135;admin;2019-12-12 16:30:59.135
27226;56.70000076293945;1151;350;1253;;admin;2019-12-12 16:30:59.155;admin;2019-12-12 16:30:59.155
27227;88.80000305175781;1151;350;1256;;admin;2019-12-12 16:30:59.171;admin;2019-12-12 16:30:59.171
27228;50.0;1151;350;1258;;admin;2019-12-12 16:30:59.187;admin;2019-12-12 16:30:59.187
27229;79.0;1151;350;1259;;admin;2019-12-12 16:30:59.205;admin;2019-12-12 16:30:59.205
27230;96.6;1151;350;1257;;admin;2019-12-12 16:30:59.22;admin;2019-12-12 16:30:59.22
27231;33.400001525878906;1151;350;1260;;admin;2019-12-12 16:30:59.235;admin;2019-12-12 16:30:59.235
27232;91.69999694824219;1151;350;1254;;admin;2019-12-12 16:30:59.255;admin;2019-12-12 16:30:59.255
27233;50.0;1151;350;1255;;admin;2019-12-12 16:30:59.27;admin;2019-12-12 16:30:59.27
27234;-8.600000381469727;1151;68;1252;;admin;2019-12-12 16:30:59.66;admin;2019-12-12 16:30:59.66
27235;5.599999904632568;1151;68;1253;;admin;2019-12-12 16:30:59.674;admin;2019-12-12 16:30:59.674
27236;59.599998474121094;1151;68;1256;;admin;2019-12-12 16:30:59.689;admin;2019-12-12 16:30:59.689
27237;75.0;1151;68;1258;;admin;2019-12-12 16:30:59.705;admin;2019-12-12 16:30:59.705
27238;64.5999984741211;1151;68;1259;;admin;2019-12-12 16:30:59.72;admin;2019-12-12 16:30:59.72
27239;158.0;1151;68;1257;;admin;2019-12-12 16:30:59.736;admin;2019-12-12 16:30:59.736
27240;33.900001525878906;1151;68;1260;;admin;2019-12-12 16:30:59.754;admin;2019-12-12 16:30:59.754
27241;60.0;1151;68;1254;;admin;2019-12-12 16:30:59.77;admin;2019-12-12 16:30:59.77
27242;20.0;1151;68;1255;;admin;2019-12-12 16:30:59.786;admin;2019-12-12 16:30:59.786
27243;5.900000095367432;1151;87;1252;;admin;2019-12-12 16:31:00.186;admin;2019-12-12 16:31:00.186
27244;4.099999904632568;1151;87;1253;;admin;2019-12-12 16:31:00.205;admin;2019-12-12 16:31:00.205
27245;69.69999694824219;1151;87;1256;;admin;2019-12-12 16:31:00.221;admin;2019-12-12 16:31:00.221
27246;0.0;1151;87;1258;;admin;2019-12-12 16:31:00.237;admin;2019-12-12 16:31:00.237
27247;82.0999984741211;1151;87;1259;;admin;2019-12-12 16:31:00.254;admin;2019-12-12 16:31:00.254
27248;94.7;1151;87;1257;;admin;2019-12-12 16:31:00.27;admin;2019-12-12 16:31:00.27
27249;64.0;1151;87;1260;;admin;2019-12-12 16:31:00.286;admin;2019-12-12 16:31:00.286
27250;87.5;1151;87;1254;;admin;2019-12-12 16:31:00.305;admin;2019-12-12 16:31:00.305
27451;54.20000076293945;1151;87;1255;;admin;2019-12-12 16:31:00.32;admin;2019-12-12 16:31:00.32
27452;-14.199999809265137;1151;316;1252;;admin;2019-12-12 16:31:00.715;admin;2019-12-12 16:31:00.715
27453;36.79999923706055;1151;316;1253;;admin;2019-12-12 16:31:00.729;admin;2019-12-12 16:31:00.729
27454;62.70000076293945;1151;316;1256;;admin;2019-12-12 16:31:00.743;admin;2019-12-12 16:31:00.743
27455;11.100000381469727;1151;316;1258;;admin;2019-12-12 16:31:00.76;admin;2019-12-12 16:31:00.76
27456;81.5;1151;316;1259;;admin;2019-12-12 16:31:00.778;admin;2019-12-12 16:31:00.778
27457;87.8;1151;316;1257;;admin;2019-12-12 16:31:00.792;admin;2019-12-12 16:31:00.792
27458;15.800000190734863;1151;316;1260;;admin;2019-12-12 16:31:00.806;admin;2019-12-12 16:31:00.806
27459;72.19999694824219;1151;316;1254;;admin;2019-12-12 16:31:00.821;admin;2019-12-12 16:31:00.821
27460;50.0;1151;316;1255;;admin;2019-12-12 16:31:00.835;admin;2019-12-12 16:31:00.835
27461;7.199999809265137;1151;264;1252;;admin;2019-12-12 16:31:01.255;admin;2019-12-12 16:31:01.255
27462;8.699999809265137;1151;264;1253;;admin;2019-12-12 16:31:01.273;admin;2019-12-12 16:31:01.273
27463;79.5999984741211;1151;264;1256;;admin;2019-12-12 16:31:01.29;admin;2019-12-12 16:31:01.29
27464;100.0;1151;264;1258;;admin;2019-12-12 16:31:01.305;admin;2019-12-12 16:31:01.305
27465;67.69999694824219;1151;264;1259;;admin;2019-12-12 16:31:01.319;admin;2019-12-12 16:31:01.319
27466;116.5;1151;264;1257;;admin;2019-12-12 16:31:01.334;admin;2019-12-12 16:31:01.334
27467;33.0;1151;264;1260;;admin;2019-12-12 16:31:01.355;admin;2019-12-12 16:31:01.355
27468;80.0;1151;264;1254;;admin;2019-12-12 16:31:01.374;admin;2019-12-12 16:31:01.374
27469;20.0;1151;264;1255;;admin;2019-12-12 16:31:01.39;admin;2019-12-12 16:31:01.39
27470;12.300000190734863;1151;227;1252;;admin;2019-12-12 16:31:01.765;admin;2019-12-12 16:31:01.765
27471;5.800000190734863;1151;227;1253;;admin;2019-12-12 16:31:01.78;admin;2019-12-12 16:31:01.78
27472;72.69999694824219;1151;227;1256;;admin;2019-12-12 16:31:01.795;admin;2019-12-12 16:31:01.795
27473;100.0;1151;227;1258;;admin;2019-12-12 16:31:01.81;admin;2019-12-12 16:31:01.81
27474;80.80000305175781;1151;227;1259;;admin;2019-12-12 16:31:01.824;admin;2019-12-12 16:31:01.824
27475;92.1;1151;227;1257;;admin;2019-12-12 16:31:01.839;admin;2019-12-12 16:31:01.839
27476;22.5;1151;227;1260;;admin;2019-12-12 16:31:01.855;admin;2019-12-12 16:31:01.855
27477;58.29999923706055;1151;227;1254;;admin;2019-12-12 16:31:01.87;admin;2019-12-12 16:31:01.87
27478;75.0;1151;227;1255;;admin;2019-12-12 16:31:01.885;admin;2019-12-12 16:31:01.885
27479;-17.5;1151;93;1252;;admin;2019-12-12 16:31:02.305;admin;2019-12-12 16:31:02.305
27480;66.4000015258789;1151;93;1253;;admin;2019-12-12 16:31:02.32;admin;2019-12-12 16:31:02.32
27481;81.30000305175781;1151;93;1256;;admin;2019-12-12 16:31:02.334;admin;2019-12-12 16:31:02.334
27482;0.0;1151;93;1258;;admin;2019-12-12 16:31:02.355;admin;2019-12-12 16:31:02.355
27483;82.9000015258789;1151;93;1259;;admin;2019-12-12 16:31:02.374;admin;2019-12-12 16:31:02.374
27484;94.2;1151;93;1257;;admin;2019-12-12 16:31:02.389;admin;2019-12-12 16:31:02.389
27485;42.5;1151;93;1260;;admin;2019-12-12 16:31:02.405;admin;2019-12-12 16:31:02.405
27486;94.69999694824219;1151;93;1254;;admin;2019-12-12 16:31:02.422;admin;2019-12-12 16:31:02.422
27487;47.400001525878906;1151;93;1255;;admin;2019-12-12 16:31:02.437;admin;2019-12-12 16:31:02.437
27488;-38.20000076293945;1151;77;1252;;admin;2019-12-12 16:31:02.832;admin;2019-12-12 16:31:02.832
27489;0.0;1151;77;1253;;admin;2019-12-12 16:31:02.846;admin;2019-12-12 16:31:02.846
27490;75.0999984741211;1151;77;1256;;admin;2019-12-12 16:31:02.861;admin;2019-12-12 16:31:02.861
27491;0.0;1151;77;1258;;admin;2019-12-12 16:31:02.876;admin;2019-12-12 16:31:02.876
27492;96.0;1151;77;1259;;admin;2019-12-12 16:31:02.89;admin;2019-12-12 16:31:02.89
27493;87.8;1151;77;1257;;admin;2019-12-12 16:31:02.905;admin;2019-12-12 16:31:02.905
27494;119.4000015258789;1151;77;1260;;admin;2019-12-12 16:31:02.92;admin;2019-12-12 16:31:02.92
27495;100.0;1151;77;1254;;admin;2019-12-12 16:31:02.936;admin;2019-12-12 16:31:02.936
27496;30.0;1151;77;1255;;admin;2019-12-12 16:31:02.955;admin;2019-12-12 16:31:02.955
27497;-4.699999809265137;1151;217;1252;;admin;2019-12-12 16:31:03.355;admin;2019-12-12 16:31:03.355
27498;3.0;1151;217;1253;;admin;2019-12-12 16:31:03.371;admin;2019-12-12 16:31:03.371
27499;90.0999984741211;1151;217;1256;;admin;2019-12-12 16:31:03.386;admin;2019-12-12 16:31:03.386
27500;0.0;1151;217;1258;;admin;2019-12-12 16:31:03.405;admin;2019-12-12 16:31:03.405
27751;83.19999694824219;1151;217;1259;;admin;2019-12-12 16:31:03.421;admin;2019-12-12 16:31:03.421
27752;96.1;1151;217;1257;;admin;2019-12-12 16:31:03.437;admin;2019-12-12 16:31:03.437
27753;22.399999618530273;1151;217;1260;;admin;2019-12-12 16:31:03.455;admin;2019-12-12 16:31:03.455
27754;90.0;1151;217;1254;;admin;2019-12-12 16:31:03.471;admin;2019-12-12 16:31:03.471
27755;70.0;1151;217;1255;;admin;2019-12-12 16:31:03.486;admin;2019-12-12 16:31:03.486
27756;8.600000381469727;1151;78;1252;;admin;2019-12-12 16:31:03.893;admin;2019-12-12 16:31:03.893
27757;9.600000381469727;1151;78;1253;;admin;2019-12-12 16:31:03.911;admin;2019-12-12 16:31:03.911
27758;76.19999694824219;1151;78;1256;;admin;2019-12-12 16:31:03.926;admin;2019-12-12 16:31:03.926
27759;0.0;1151;78;1258;;admin;2019-12-12 16:31:03.945;admin;2019-12-12 16:31:03.945
27760;74.0;1151;78;1259;;admin;2019-12-12 16:31:03.961;admin;2019-12-12 16:31:03.961
27761;96.4;1151;78;1257;;admin;2019-12-12 16:31:03.979;admin;2019-12-12 16:31:03.979
27762;0.0;1151;78;1260;;admin;2019-12-12 16:31:03.996;admin;2019-12-12 16:31:03.996
27763;94.69999694824219;1151;78;1254;;admin;2019-12-12 16:31:04.011;admin;2019-12-12 16:31:04.011
27764;21.100000381469727;1151;78;1255;;admin;2019-12-12 16:31:04.025;admin;2019-12-12 16:31:04.025
27765;7.300000190734863;1151;131;1252;;admin;2019-12-12 16:31:04.426;admin;2019-12-12 16:31:04.426
27766;32.599998474121094;1151;131;1253;;admin;2019-12-12 16:31:04.441;admin;2019-12-12 16:31:04.441
27767;133.89999389648438;1151;131;1256;;admin;2019-12-12 16:31:04.458;admin;2019-12-12 16:31:04.458
27768;66.69999694824219;1151;131;1258;;admin;2019-12-12 16:31:04.474;admin;2019-12-12 16:31:04.474
27769;84.30000305175781;1151;131;1259;;admin;2019-12-12 16:31:04.49;admin;2019-12-12 16:31:04.49
27770;52.6;1151;131;1257;;admin;2019-12-12 16:31:04.506;admin;2019-12-12 16:31:04.506
27771;129.39999389648438;1151;131;1260;;admin;2019-12-12 16:31:04.525;admin;2019-12-12 16:31:04.525
27772;88.9000015258789;1151;131;1254;;admin;2019-12-12 16:31:04.54;admin;2019-12-12 16:31:04.54
27773;88.9000015258789;1151;131;1255;;admin;2019-12-12 16:31:04.556;admin;2019-12-12 16:31:04.556
27774;10.0;1151;69;1252;;admin;2019-12-12 16:31:04.972;admin;2019-12-12 16:31:04.972
27775;22.700000762939453;1151;69;1253;;admin;2019-12-12 16:31:04.987;admin;2019-12-12 16:31:04.987
27776;41.099998474121094;1151;69;1256;;admin;2019-12-12 16:31:05.006;admin;2019-12-12 16:31:05.006
27777;0.0;1151;69;1258;;admin;2019-12-12 16:31:05.021;admin;2019-12-12 16:31:05.021
27778;36.900001525878906;1151;69;1259;;admin;2019-12-12 16:31:05.036;admin;2019-12-12 16:31:05.036
27779;82.2;1151;69;1257;;admin;2019-12-12 16:31:05.056;admin;2019-12-12 16:31:05.056
27780;12.699999809265137;1151;69;1260;;admin;2019-12-12 16:31:05.072;admin;2019-12-12 16:31:05.072
27781;80.0;1151;69;1254;;admin;2019-12-12 16:31:05.088;admin;2019-12-12 16:31:05.088
27782;40.0;1151;69;1255;;admin;2019-12-12 16:31:05.107;admin;2019-12-12 16:31:05.107
27783;-10.800000190734863;1151;203;1252;;admin;2019-12-12 16:31:05.524;admin;2019-12-12 16:31:05.524
27784;6.300000190734863;1151;203;1253;;admin;2019-12-12 16:31:05.539;admin;2019-12-12 16:31:05.539
27785;84.9000015258789;1151;203;1256;;admin;2019-12-12 16:31:05.556;admin;2019-12-12 16:31:05.556
27786;100.0;1151;203;1258;;admin;2019-12-12 16:31:05.573;admin;2019-12-12 16:31:05.573
27787;72.9000015258789;1151;203;1259;;admin;2019-12-12 16:31:05.589;admin;2019-12-12 16:31:05.589
27788;92.0;1151;203;1257;;admin;2019-12-12 16:31:05.606;admin;2019-12-12 16:31:05.606
27789;20.399999618530273;1151;203;1260;;admin;2019-12-12 16:31:05.623;admin;2019-12-12 16:31:05.623
27790;100.0;1151;203;1254;;admin;2019-12-12 16:31:05.639;admin;2019-12-12 16:31:05.639
27791;40.0;1151;203;1255;;admin;2019-12-12 16:31:05.656;admin;2019-12-12 16:31:05.656
27792;-7.0;1151;221;1252;;admin;2019-12-12 16:31:06.089;admin;2019-12-12 16:31:06.089
27793;1.399999976158142;1151;221;1253;;admin;2019-12-12 16:31:06.106;admin;2019-12-12 16:31:06.106
27794;60.5;1151;221;1256;;admin;2019-12-12 16:31:06.123;admin;2019-12-12 16:31:06.123
27795;0.0;1151;221;1258;;admin;2019-12-12 16:31:06.141;admin;2019-12-12 16:31:06.141
27796;98.4000015258789;1151;221;1259;;admin;2019-12-12 16:31:06.158;admin;2019-12-12 16:31:06.158
27797;85.6;1151;221;1257;;admin;2019-12-12 16:31:06.173;admin;2019-12-12 16:31:06.173
